day,transformer,district,SAIFI
2023-11-18,norc165,Dansoman,0.0
2023-11-18,norc323,Kaneshie,0.0
2023-11-18,norc469,Kaneshie,0.0
2023-11-19,18,Achimota,1.0
2023-11-19,92,Achimota,0.0
2023-11-20,211,Dansoman,0.0
2023-11-20,norc111,Dansoman,0.0
2023-11-21,327,Kaneshie,0.0
2023-11-21,norc606,Achimota,0.0
2023-11-22,68,Achimota,0.0
2023-11-23,norc421,Kaneshie,0.0
2023-11-23,norc537,Achimota,0.0
2023-11-25,227,Dansoman,0.0
2023-11-25,norc226,Kaneshie,0.0
2023-11-26,100,Achimota,0.0
2023-11-26,323,Kaneshie,0.0
2023-11-26,norc169,Dansoman,1.5319148936170213
2023-11-26,norc927,Achimota,0.0
2023-11-27,212,Dansoman,0.49826989619377166
2023-11-27,442,Mampong,0.0
2023-11-27,81,Achimota,0.0
2023-11-28,13,Achimota,0.0
2023-11-29,13,Achimota,1.0
2023-11-29,326,Kaneshie,0.0
2023-11-29,norc390,Kaneshie,0.0
2023-11-30,319,Kaneshie,0.7441860465116279
2023-12-01,404,Mampong,0.0
2023-12-01,50,Achimota,0.3333333333333333
2023-12-01,norc172,Dansoman,0.0
2023-12-02,222,Dansoman,0.0
2023-12-02,301,Kaneshie,0.0
2023-12-02,426,Mampong,0.0
2023-12-03,norc1104,Mampong,0.0
2023-12-03,norc390,Kaneshie,0.0
2023-12-04,234,Dansoman,0.0
2023-12-04,423,Mampong,0.0
2023-12-04,85,Achimota,0.0
2023-12-04,norc155,Dansoman,0.0
2023-12-04,norc165,Dansoman,0.0
2023-12-05,444,Mampong,0.0
2023-12-05,norc146,Dansoman,0.3380281690140845
2023-12-05,norc524,Achimota,0.0
2023-12-05,norc835,Achimota,1.0
2023-12-06,16,Achimota,0.3449101796407186
2023-12-06,60,Achimota,1.0
2023-12-06,norc421,Kaneshie,0.0
2023-12-08,10,Achimota,0.0
2023-12-08,410,Mampong,0.0
2023-12-08,427,Mampong,0.0
2023-12-08,99,Achimota,0.0
2023-12-09,100,Achimota,0.976271186440678
2023-12-09,229,Dansoman,0.0
2023-12-09,456,Mampong,1.0
2023-12-09,55,Achimota,0.0
2023-12-10,320,Kaneshie,0.0
2023-12-10,431,Mampong,0.0
2023-12-10,46,Achimota,1.0
2023-12-11,209,Dansoman,0.0
2023-12-11,326,Kaneshie,0.0
2023-12-11,421,Mampong,2.0
2023-12-11,427,Mampong,1.8056426332288402
2023-12-11,6,Achimota,0.0
2023-12-11,77,Achimota,0.0
2023-12-12,17,Achimota,0.0
2023-12-12,434,Mampong,0.0
2023-12-13,455,Mampong,0.0
2023-12-13,norc524,Achimota,0.5161290322580645
2023-12-14,203,Dansoman,0.0
2023-12-14,330,Kaneshie,0.0
2023-12-14,401,Mampong,1.0
2023-12-15,419,Mampong,1.0
2023-12-15,441,Mampong,0.676056338028169
2023-12-15,norc858,Achimota,0.0
2023-12-16,228,Dansoman,0.5124555160142349
2023-12-16,norc533,Achimota,1.0
2023-12-18,62,Achimota,0.0
2023-12-18,68,Achimota,0.0
2023-12-18,70,Achimota,0.0
2023-12-19,64,Achimota,0.0
2023-12-19,71,Achimota,0.0
2023-12-19,norc923,Achimota,1.0
2023-12-20,10,Achimota,0.0
2023-12-20,206,Dansoman,0.0
2023-12-22,94,Achimota,0.0
2023-12-22,norc112,Dansoman,1.0
2023-12-23,71,Achimota,0.0
2023-12-24,norc450,Kaneshie,0.0
2023-12-24,norc923,Achimota,0.0
2023-12-25,303,Kaneshie,0.0
2023-12-25,327,Kaneshie,0.0
2023-12-25,99,Achimota,0.0
2023-12-25,norc477,Kaneshie,0.0
2023-12-26,1,Achimota,0.0
2023-12-26,97,Achimota,0.0
2023-12-27,317,Kaneshie,0.0
2023-12-28,8,Achimota,0.0
2023-12-29,81,Achimota,0.0
2023-12-29,norc833,Achimota,0.0
2023-12-30,329,Kaneshie,0.0
2023-12-30,409,Mampong,0.0
2023-12-30,norc926,Achimota,0.0
2023-12-31,42,Achimota,0.0
2023-12-31,441,Mampong,0.0
2023-12-31,456,Mampong,0.0
2023-12-31,norc1104,Mampong,0.0
2023-12-31,norc477,Kaneshie,0.0
2023-01-01,99,Achimota,0.0
2023-01-02,80,Achimota,0.0
2023-01-02,norc934,Achimota,0.0
2023-01-03,213,Dansoman,0.0
2023-01-03,234,Dansoman,0.0
2023-01-03,423,Mampong,2.0
2023-01-03,norc226,Kaneshie,0.0
2023-01-04,433,Mampong,0.0
2023-01-04,436,Mampong,0.0
2023-01-05,18,Achimota,0.0
2023-01-05,75,Achimota,0.0
2023-01-06,419,Mampong,0.0
2023-01-07,438,Mampong,1.0
2023-01-07,norc603,Achimota,0.0
2023-01-08,427,Mampong,0.0
2023-01-09,39,Achimota,0.0
2023-01-09,norc331,Kaneshie,0.0
2023-01-11,207,Dansoman,0.0
2023-01-12,21,Achimota,0.0
2023-01-13,235,Dansoman,0.0
2023-01-14,326,Kaneshie,2.3333333333333335
2023-01-14,39,Achimota,0.6666666666666666
2023-01-14,norc438,Kaneshie,1.5
2023-01-14,norc932,Achimota,1.3395348837209302
2023-01-15,norc165,Dansoman,0.0
2023-01-15,norc456,Kaneshie,0.0
2023-01-15,norc833,Achimota,0.0
2023-01-16,70,Achimota,0.0
2023-01-17,237,Dansoman,0.0
2023-01-19,235,Dansoman,0.0
2023-01-19,41,Achimota,0.0
2023-01-19,434,Mampong,0.0
2023-01-19,norc926,Achimota,0.0
2023-01-20,6,Achimota,0.0
2023-01-21,303,Kaneshie,0.0
2023-01-21,314,Kaneshie,0.0
2023-01-21,405,Mampong,0.0
2023-01-21,norc533,Achimota,0.0
2023-01-22,30,Achimota,0.0
2023-01-22,39,Achimota,0.0
2023-01-22,425,Mampong,1.0
2023-01-22,456,Mampong,1.6666666666666667
2023-01-22,91,Achimota,0.0
2023-01-23,10,Achimota,1.0
2023-01-23,330,Kaneshie,1.1975051975051973
2023-01-23,4,Achimota,0.0
2023-01-23,419,Mampong,1.0
2023-01-23,428,Mampong,0.5
2023-01-23,norc732,Achimota,0.0
2023-01-24,12,Achimota,0.0
2023-01-24,326,Kaneshie,2.3333333333333335
2023-01-24,60,Achimota,1.0017391304347827
2023-01-24,76,Achimota,0.0
2023-01-24,norc934,Achimota,0.0
2023-01-25,432,Mampong,0.0
2023-01-26,norc392,Kaneshie,0.0
2023-01-27,303,Kaneshie,0.0
2023-01-27,436,Mampong,0.0
2023-01-27,norc421,Kaneshie,0.0
2023-01-28,220,Dansoman,0.0
2023-01-28,303,Kaneshie,0.0
2023-01-28,316,Kaneshie,0.36455696202531646
2023-01-28,438,Mampong,0.0
2023-01-28,93,Achimota,0.0
2023-01-29,norc226,Kaneshie,0.0
2023-01-30,221,Dansoman,0.0
2023-01-30,402,Mampong,2.0
2023-01-30,81,Achimota,0.0
2023-01-30,norc356,Achimota,0.0
2023-01-31,207,Dansoman,0.0
2023-01-31,305,Kaneshie,0.0
2023-01-31,44,Achimota,0.0
2023-02-01,59,Achimota,0.0
2023-02-02,421,Mampong,0.0
2023-02-02,45,Achimota,0.0
2023-02-02,norc390,Kaneshie,0.0
2023-02-03,42,Achimota,0.0
2023-02-03,425,Mampong,0.0
2023-02-04,416,Mampong,0.5
2023-02-04,norc469,Kaneshie,0.0
2023-02-06,97,Achimota,0.6233766233766234
2023-02-06,norc169,Dansoman,0.3333333333333333
2023-02-06,norc833,Achimota,0.3789473684210526
2023-02-07,213,Dansoman,0.0
2023-02-07,301,Kaneshie,0.0
2023-02-08,100,Achimota,0.0
2023-02-08,16,Achimota,0.0
2023-02-08,436,Mampong,0.0
2023-02-09,206,Dansoman,0.0
2023-02-09,norc111,Dansoman,0.0
2023-02-09,norc476,Kaneshie,0.0
2023-02-10,305,Kaneshie,0.0
2023-02-10,norc533,Achimota,0.0
2023-02-11,220,Dansoman,0.0
2023-02-12,323,Kaneshie,0.0
2023-02-12,70,Achimota,0.0
2023-02-12,norc1146,Mampong,0.0
2023-02-13,210,Dansoman,0.0
2023-02-14,440,Mampong,2.7647999999999997
2023-02-15,213,Dansoman,0.0
2023-02-15,326,Kaneshie,0.0
2023-02-15,6,Achimota,1.0
2023-02-15,norc112,Dansoman,0.0
2023-02-16,100,Achimota,0.0
2023-02-16,316,Kaneshie,0.0
2023-02-16,432,Mampong,0.0
2023-02-16,79,Achimota,0.0
2023-02-16,norc450,Kaneshie,0.0
2023-02-17,232,Dansoman,0.0
2023-02-17,456,Mampong,0.0
2023-02-17,61,Achimota,0.0
2023-02-18,17,Achimota,0.0
2023-02-18,235,Dansoman,0.0
2023-02-18,434,Mampong,0.0
2023-02-18,57,Achimota,0.0
2023-02-18,8,Achimota,0.5222121486854034
2023-02-19,32,Achimota,0.0
2023-02-19,76,Achimota,0.0
2023-02-20,304,Kaneshie,0.0
2023-02-21,norc155,Dansoman,0.0
2023-02-22,68,Achimota,0.0
2023-02-23,213,Dansoman,0.0
2023-02-23,norc524,Achimota,0.0
2023-02-24,418,Mampong,0.0
2023-02-24,434,Mampong,0.0
2023-02-24,44,Achimota,0.0
2023-02-24,45,Achimota,0.0
2023-02-24,norc332,Kaneshie,0.0
2023-02-24,norc606,Achimota,0.0
2023-02-25,norc377,Kaneshie,0.0
2023-02-26,1,Achimota,0.0
2023-02-26,11,Achimota,0.0
2023-02-26,203,Dansoman,0.0
2023-02-26,205,Dansoman,0.0
2023-02-26,237,Dansoman,0.0
2023-02-26,305,Kaneshie,0.0
2023-02-26,417,Mampong,0.0
2023-02-26,435,Mampong,1.0
2023-02-27,2,Achimota,0.0
2023-02-27,328,Kaneshie,0.0
2023-02-27,456,Mampong,0.0
2023-02-27,norc155,Dansoman,0.0
2023-03-01,326,Kaneshie,0.0
2023-03-01,norc474,Kaneshie,0.5
2023-03-02,11,Achimota,0.0
2023-03-02,211,Dansoman,1.3333333333333333
2023-03-02,60,Achimota,0.0
2023-03-02,norc225,Kaneshie,0.0
2023-03-03,305,Kaneshie,0.5
2023-03-03,60,Achimota,1.0
2023-03-03,76,Achimota,0.6666666666666666
2023-03-04,238,Dansoman,0.0
2023-03-04,304,Kaneshie,0.0
2023-03-04,87,Achimota,0.0
2023-03-04,94,Achimota,0.0
2023-03-05,224,Dansoman,0.0
2023-03-06,233,Dansoman,0.0
2023-03-06,423,Mampong,0.0
2023-03-06,norc858,Achimota,0.0
2023-03-07,229,Dansoman,0.7272727272727272
2023-03-07,423,Mampong,0.9863013698630138
2023-03-07,62,Achimota,0.3333333333333333
2023-03-08,100,Achimota,0.0
2023-03-08,304,Kaneshie,0.0
2023-03-09,226,Dansoman,0.3333333333333333
2023-03-10,1,Achimota,1.0888468809073724
2023-03-10,305,Kaneshie,0.0
2023-03-10,329,Kaneshie,0.0
2023-03-10,norc732,Achimota,0.0
2023-03-11,26,Achimota,0.0
2023-03-11,317,Kaneshie,0.0
2023-03-11,419,Mampong,0.0
2023-03-11,6,Achimota,0.0
2023-03-11,norc169,Dansoman,1.0
2023-03-12,217,Dansoman,0.0
2023-03-12,408,Mampong,0.0
2023-03-12,44,Achimota,0.0
2023-03-12,norc927,Achimota,0.0
2023-03-14,310,Kaneshie,0.0
2023-03-14,norc456,Kaneshie,0.0
2023-03-15,228,Dansoman,0.0
2023-03-15,39,Achimota,0.0
2023-03-15,norc450,Kaneshie,0.0
2023-03-16,317,Kaneshie,0.0
2023-03-16,norc421,Kaneshie,0.0
2023-03-17,202,Dansoman,0.0
2023-03-17,228,Dansoman,0.0
2023-03-17,27,Achimota,0.0
2023-03-17,323,Kaneshie,0.0
2023-03-17,327,Kaneshie,0.0
2023-03-17,64,Achimota,0.0
2023-03-18,221,Dansoman,0.0
2023-03-19,438,Mampong,0.0
2023-03-19,5,Achimota,0.0
2023-03-19,69,Achimota,0.0
2023-03-19,80,Achimota,0.0
2023-03-19,96,Achimota,0.0
2023-03-19,norc167,Dansoman,0.0
2023-03-20,norc331,Kaneshie,0.0
2023-03-21,220,Dansoman,0.0
2023-03-21,305,Kaneshie,0.0
2023-03-21,41,Achimota,0.0
2023-03-21,90,Achimota,0.0
2023-03-22,404,Mampong,0.0
2023-03-22,79,Achimota,1.0
2023-03-22,norc476,Kaneshie,0.0
2023-03-23,36,Achimota,0.0
2023-03-23,norc1146,Mampong,0.8571428571428571
2023-03-23,norc476,Kaneshie,0.0
2023-03-24,10,Achimota,0.0
2023-03-24,16,Achimota,0.0
2023-03-24,214,Dansoman,0.0
2023-03-24,27,Achimota,0.0
2023-03-24,327,Kaneshie,0.0
2023-03-25,55,Achimota,0.0
2023-03-25,99,Achimota,0.0
2023-03-26,10,Achimota,0.0
2023-03-26,12,Achimota,0.0
2023-03-26,439,Mampong,0.0
2023-03-26,norc172,Dansoman,1.75
2023-03-26,norc602,Achimota,0.0
2023-03-27,203,Dansoman,0.3333333333333333
2023-03-27,207,Dansoman,0.0
2023-03-27,416,Mampong,0.0
2023-03-28,10,Achimota,0.0
2023-03-29,311,Kaneshie,0.0
2023-03-29,325,Kaneshie,0.5
2023-03-29,norc167,Dansoman,0.0
2023-03-30,66,Achimota,1.0
2023-03-30,norc332,Kaneshie,0.25
2023-03-31,86,Achimota,0.0
2023-03-31,norc450,Kaneshie,0.0
2023-04-01,61,Achimota,0.0
2023-04-01,93,Achimota,1.0
2023-04-01,norc390,Kaneshie,0.0
2023-04-02,324,Kaneshie,0.0
2023-04-02,69,Achimota,0.0
2023-04-02,86,Achimota,0.0
2023-04-03,210,Dansoman,0.0
2023-04-03,310,Kaneshie,0.0
2023-04-03,norc533,Achimota,1.5
2023-04-03,norc606,Achimota,0.0
2023-04-04,100,Achimota,0.0
2023-04-04,237,Dansoman,0.0
2023-04-04,405,Mampong,0.0
2023-04-04,78,Achimota,0.17629055294837787
2023-04-05,norc388,Kaneshie,0.0
2023-04-05,norc443,Kaneshie,0.3333333333333333
2023-04-06,48,Achimota,0.5
2023-04-07,204,Dansoman,0.40336134453781514
2023-04-07,57,Achimota,1.0
2023-04-08,415,Mampong,1.7733990147783252
2023-04-08,422,Mampong,1.281899109792285
2023-04-08,65,Achimota,0.0
2023-04-08,86,Achimota,0.0
2023-04-09,205,Dansoman,0.0
2023-04-09,31,Achimota,0.6666666666666666
2023-04-09,434,Mampong,0.0
2023-04-09,norc1104,Mampong,0.0
2023-04-09,norc926,Achimota,1.0
2023-04-10,317,Kaneshie,2.2325581395348837
2023-04-10,418,Mampong,0.0
2023-04-10,44,Achimota,0.8674698795180723
2023-04-10,norc602,Achimota,0.0
2023-04-11,313,Kaneshie,0.0
2023-04-11,325,Kaneshie,0.0
2023-04-12,25,Achimota,0.0
2023-04-12,402,Mampong,0.6682134570765661
2023-04-12,68,Achimota,0.3333333333333333
2023-04-13,27,Achimota,0.0
2023-04-13,48,Achimota,0.6666666666666666
2023-04-14,327,Kaneshie,0.0
2023-04-14,73,Achimota,0.0
2023-04-15,236,Dansoman,0.0
2023-04-15,432,Mampong,0.0
2023-04-16,303,Kaneshie,0.0
2023-04-16,5,Achimota,0.5
2023-04-16,88,Achimota,0.0
2023-04-17,207,Dansoman,0.0
2023-04-17,208,Dansoman,0.0
2023-04-17,441,Mampong,2.0
2023-04-18,norc603,Achimota,0.0
2023-04-19,96,Achimota,1.0
2023-04-19,norc477,Kaneshie,0.0
2023-04-20,norc833,Achimota,0.6873508353221957
2023-04-21,403,Mampong,0.0
2023-04-21,norc226,Kaneshie,1.0
2023-04-22,310,Kaneshie,1.0
2023-04-22,42,Achimota,0.0
2023-04-22,norc172,Dansoman,0.0
2023-04-23,313,Kaneshie,0.0
2023-04-23,82,Achimota,0.0
2023-04-24,322,Kaneshie,0.0
2023-04-24,329,Kaneshie,0.0
2023-04-24,421,Mampong,0.0
2023-04-24,427,Mampong,0.0
2023-04-24,434,Mampong,0.0
2023-04-25,429,Mampong,0.0
2023-04-25,62,Achimota,1.0
2023-04-26,202,Dansoman,1.0
2023-04-26,440,Mampong,1.0
2023-04-26,78,Achimota,0.06542480690595184
2023-04-26,81,Achimota,0.0
2023-04-26,norc606,Achimota,0.0
2023-04-26,norc858,Achimota,0.0
2023-04-27,233,Dansoman,0.0
2023-04-27,314,Kaneshie,0.0
2023-04-28,13,Achimota,0.0
2023-04-28,237,Dansoman,0.4114285714285714
2023-04-28,51,Achimota,0.3640960809102402
2023-04-28,norc603,Achimota,0.0
2023-04-29,14,Achimota,0.0
2023-04-29,norc337,Achimota,0.0
2023-04-30,65,Achimota,0.0
2023-05-01,411,Mampong,0.0
2023-05-02,216,Dansoman,0.0
2023-05-02,norc421,Kaneshie,0.0
2023-05-03,233,Dansoman,0.0
2023-05-04,415,Mampong,1.1162790697674418
2023-05-04,417,Mampong,1.0
2023-05-04,60,Achimota,0.0
2023-05-04,92,Achimota,0.0
2023-05-04,norc169,Dansoman,0.0
2023-05-04,norc456,Kaneshie,0.0
2023-05-04,norc854,Achimota,0.0
2023-05-05,17,Achimota,0.0
2023-05-05,320,Kaneshie,0.0
2023-05-05,442,Mampong,0.0
2023-05-06,21,Achimota,1.0
2023-05-07,235,Dansoman,0.6666666666666666
2023-05-07,84,Achimota,0.0
2023-05-08,226,Dansoman,1.0
2023-05-08,norc923,Achimota,0.0
2023-05-09,11,Achimota,1.0
2023-05-09,norc474,Kaneshie,0.0
2023-05-10,210,Dansoman,0.0
2023-05-10,67,Achimota,0.0
2023-05-10,83,Achimota,0.0
2023-05-11,212,Dansoman,0.0
2023-05-11,433,Mampong,0.0
2023-05-11,434,Mampong,0.0
2023-05-11,norc225,Kaneshie,0.0
2023-05-11,norc323,Kaneshie,0.0
2023-05-12,13,Achimota,0.5061511423550088
2023-05-12,45,Achimota,0.0
2023-05-12,9,Achimota,0.0
2023-05-13,81,Achimota,0.0
2023-05-14,74,Achimota,0.0
2023-05-16,235,Dansoman,0.0
2023-05-16,237,Dansoman,0.0
2023-05-16,310,Kaneshie,0.0
2023-05-16,39,Achimota,0.0
2023-05-17,10,Achimota,0.3333333333333333
2023-05-17,217,Dansoman,0.0
2023-05-17,32,Achimota,0.3333333333333333
2023-05-17,93,Achimota,0.0
2023-05-19,208,Dansoman,0.0
2023-05-19,27,Achimota,0.0
2023-05-19,44,Achimota,0.0
2023-05-19,90,Achimota,0.0
2023-05-20,227,Dansoman,0.0
2023-05-21,norc390,Kaneshie,0.0
2023-05-22,401,Mampong,1.0
2023-05-22,412,Mampong,0.5
2023-05-22,440,Mampong,1.0
2023-05-22,norc858,Achimota,0.0
2023-05-23,norc225,Kaneshie,0.0
2023-05-24,11,Achimota,0.0
2023-05-24,235,Dansoman,0.0
2023-05-24,414,Mampong,1.0
2023-05-24,45,Achimota,0.0
2023-05-25,441,Mampong,0.0
2023-05-25,442,Mampong,0.0
2023-05-25,80,Achimota,0.0
2023-05-26,416,Mampong,0.0
2023-05-26,440,Mampong,0.0
2023-05-26,95,Achimota,0.0
2023-05-27,237,Dansoman,0.0
2023-05-27,45,Achimota,0.0
2023-05-28,94,Achimota,0.0
2023-05-28,norc337,Achimota,0.0
2023-05-29,norc524,Achimota,1.5
2023-05-30,11,Achimota,2.0
2023-05-30,323,Kaneshie,0.0
2023-05-31,238,Dansoman,0.0
2023-05-31,71,Achimota,0.0
2023-05-31,73,Achimota,0.0
2023-05-31,norc109,Dansoman,0.0
2023-06-01,11,Achimota,0.0
2023-06-01,207,Dansoman,0.0
2023-06-01,32,Achimota,0.0
2023-06-01,42,Achimota,0.0
2023-06-01,60,Achimota,0.0
2023-06-01,norc225,Kaneshie,0.0
2023-06-03,455,Mampong,0.0
2023-06-03,norc579,Achimota,0.0
2023-06-03,norc923,Achimota,0.0
2023-06-04,norc167,Dansoman,0.0
2023-06-04,norc930,Achimota,0.0
2023-06-05,233,Dansoman,0.0
2023-06-05,norc392,Kaneshie,0.0
2023-06-06,18,Achimota,0.0
2023-06-06,238,Dansoman,0.0
2023-06-06,437,Mampong,2.0
2023-06-06,89,Achimota,0.6666666666666666
2023-06-07,205,Dansoman,0.0
2023-06-07,410,Mampong,0.0
2023-06-07,419,Mampong,0.0
2023-06-07,44,Achimota,0.0
2023-06-07,61,Achimota,1.0397111913357402
2023-06-07,norc167,Dansoman,0.0
2023-06-09,52,Achimota,0.0
2023-06-09,norc602,Achimota,0.0
2023-06-10,308,Kaneshie,0.0
2023-06-11,91,Achimota,0.0
2023-06-13,100,Achimota,0.0
2023-06-13,420,Mampong,0.0
2023-06-14,431,Mampong,0.0
2023-06-14,44,Achimota,0.0
2023-06-14,76,Achimota,0.0
2023-06-15,310,Kaneshie,0.0
2023-06-15,409,Mampong,0.0
2023-06-16,232,Dansoman,0.0
2023-06-16,norc332,Kaneshie,0.0
2023-06-16,norc932,Achimota,0.0
2023-06-17,norc533,Achimota,0.0
2023-06-18,308,Kaneshie,0.0
2023-06-18,norc388,Kaneshie,0.0
2023-06-19,98,Achimota,0.0
2023-06-20,420,Mampong,0.0
2023-06-21,212,Dansoman,0.0
2023-06-21,306,Kaneshie,0.0
2023-06-21,norc579,Achimota,0.0
2023-06-22,455,Mampong,1.0
2023-06-22,norc167,Dansoman,0.0
2023-06-23,51,Achimota,0.0
2023-06-23,93,Achimota,0.0
2023-06-24,13,Achimota,0.0
2023-06-25,324,Kaneshie,0.3333333333333333
2023-06-25,norc225,Kaneshie,0.0
2023-06-26,204,Dansoman,0.0
2023-06-26,62,Achimota,0.0
2023-06-27,30,Achimota,0.0
2023-06-27,325,Kaneshie,0.0
2023-06-27,328,Kaneshie,0.0
2023-06-27,443,Mampong,0.0
2023-06-27,62,Achimota,0.0
2023-06-29,441,Mampong,0.0
2023-06-29,5,Achimota,0.0
2023-06-29,66,Achimota,0.0
2023-06-30,317,Kaneshie,0.3310344827586207
2023-06-30,84,Achimota,0.0
2023-07-01,416,Mampong,0.0
2023-07-02,236,Dansoman,0.0
2023-07-02,434,Mampong,0.0
2023-07-02,norc109,Dansoman,0.0
2023-07-03,214,Dansoman,0.0
2023-07-03,439,Mampong,0.0
2023-07-03,norc532,Achimota,0.0
2023-07-04,319,Kaneshie,0.0
2023-07-04,328,Kaneshie,0.0
2023-07-04,norc109,Dansoman,0.0
2023-07-05,230,Dansoman,0.5165919282511211
2023-07-06,norc533,Achimota,0.0
2023-07-06,norc854,Achimota,1.0
2023-07-07,414,Mampong,4.0
2023-07-07,47,Achimota,0.7182044887780549
2023-07-08,206,Dansoman,0.0
2023-07-08,68,Achimota,0.0
2023-07-09,203,Dansoman,0.0
2023-07-09,236,Dansoman,0.0
2023-07-09,327,Kaneshie,0.0
2023-07-09,norc524,Achimota,0.0
2023-07-10,455,Mampong,2.0
2023-07-10,norc111,Dansoman,0.0
2023-07-11,323,Kaneshie,0.0
2023-07-11,norc450,Kaneshie,0.0
2023-07-11,norc476,Kaneshie,0.0
2023-07-12,317,Kaneshie,0.0
2023-07-12,36,Achimota,0.0
2023-07-12,64,Achimota,0.0
2023-07-13,320,Kaneshie,0.0
2023-07-13,88,Achimota,0.0
2023-07-14,215,Dansoman,0.0
2023-07-14,309,Kaneshie,0.0
2023-07-14,319,Kaneshie,0.0
2023-07-14,402,Mampong,0.0
2023-07-14,87,Achimota,0.0
2023-07-14,norc443,Kaneshie,0.0
2023-07-14,norc474,Kaneshie,0.0
2023-07-15,13,Achimota,0.0
2023-07-15,218,Dansoman,0.0
2023-07-15,423,Mampong,0.0
2023-07-15,427,Mampong,0.0
2023-07-15,430,Mampong,0.0
2023-07-15,norc332,Kaneshie,0.25
2023-07-16,221,Dansoman,0.0
2023-07-16,59,Achimota,0.2054574638844302
2023-07-17,306,Kaneshie,0.0
2023-07-17,norc930,Achimota,0.0
2023-07-19,302,Kaneshie,0.0
2023-07-19,87,Achimota,0.0
2023-07-19,norc934,Achimota,0.0
2023-07-20,7,Achimota,0.42290748898678415
2023-07-20,norc934,Achimota,0.0
2023-07-21,27,Achimota,0.34657039711191334
2023-07-22,norc1104,Mampong,0.0
2023-07-22,norc226,Kaneshie,0.0
2023-07-22,norc442,Kaneshie,0.0
2023-07-23,233,Dansoman,0.0
2023-07-23,306,Kaneshie,0.0
2023-07-23,316,Kaneshie,0.0
2023-07-24,17,Achimota,0.0
2023-07-24,46,Achimota,0.6666666666666666
2023-07-25,230,Dansoman,0.0
2023-07-25,41,Achimota,0.0
2023-07-25,norc146,Dansoman,0.0
2023-07-25,norc602,Achimota,0.0
2023-07-26,427,Mampong,0.0
2023-07-27,norc926,Achimota,0.0
2023-07-28,12,Achimota,0.0
2023-07-28,214,Dansoman,0.0
2023-07-28,52,Achimota,0.0
2023-07-28,87,Achimota,0.0
2023-07-28,norc104,Dansoman,0.0
2023-07-28,norc430,Kaneshie,0.0
2023-07-28,norc927,Achimota,1.0
2023-07-28,norc934,Achimota,1.0
2023-07-29,224,Dansoman,0.0
2023-07-29,433,Mampong,0.0
2023-07-29,norc854,Achimota,0.0
2023-07-30,11,Achimota,0.0
2023-07-30,203,Dansoman,0.0
2023-07-30,204,Dansoman,0.0
2023-07-30,214,Dansoman,0.0
2023-07-30,31,Achimota,0.0
2023-07-30,norc356,Achimota,0.0
2023-07-30,norc858,Achimota,0.0
2023-07-31,210,Dansoman,0.0
2023-07-31,233,Dansoman,0.0
2023-07-31,59,Achimota,0.052631578947368425
2023-07-31,norc377,Kaneshie,0.0
2023-08-02,229,Dansoman,0.0
2023-08-02,402,Mampong,0.0
2023-08-03,10,Achimota,0.0
2023-08-03,norc877,Achimota,0.0
2023-08-04,310,Kaneshie,0.0
2023-08-04,456,Mampong,0.0
2023-08-04,78,Achimota,0.0
2023-08-04,norc110,Dansoman,0.6301969365426696
2023-08-04,norc732,Achimota,0.0
2023-08-05,226,Dansoman,0.0
2023-08-05,308,Kaneshie,0.0
2023-08-05,norc477,Kaneshie,0.0
2023-08-06,norc1104,Mampong,1.0017391304347827
2023-08-06,norc932,Achimota,0.0
2023-08-07,16,Achimota,0.0
2023-08-08,201,Dansoman,0.0
2023-08-08,230,Dansoman,0.0
2023-08-09,norc421,Kaneshie,0.0
2023-08-10,11,Achimota,0.0
2023-08-10,441,Mampong,0.0
2023-08-10,64,Achimota,0.0
2023-08-11,210,Dansoman,0.5
2023-08-11,302,Kaneshie,0.0
2023-08-11,norc388,Kaneshie,0.0
2023-08-13,408,Mampong,0.0
2023-08-14,57,Achimota,0.0
2023-08-15,423,Mampong,0.0
2023-08-16,71,Achimota,0.0
2023-08-17,204,Dansoman,0.0
2023-08-17,31,Achimota,0.3333333333333333
2023-08-17,51,Achimota,0.0
2023-08-17,norc732,Achimota,0.0
2023-08-18,403,Mampong,0.0
2023-08-18,423,Mampong,0.0
2023-08-18,norc332,Kaneshie,0.0
2023-08-18,norc477,Kaneshie,0.0
2023-08-18,norc854,Achimota,0.0
2023-08-19,217,Dansoman,1.0200708382526564
2023-08-19,50,Achimota,0.0
2023-08-19,norc356,Achimota,0.0
2023-08-20,206,Dansoman,0.0
2023-08-20,424,Mampong,0.0
2023-08-20,51,Achimota,0.0
2023-08-21,51,Achimota,0.0
2023-08-21,95,Achimota,0.0
2023-08-22,29,Achimota,0.0
2023-08-22,304,Kaneshie,0.0
2023-08-22,31,Achimota,0.0
2023-08-23,13,Achimota,0.0
2023-08-23,norc331,Kaneshie,0.0
2023-08-24,93,Achimota,0.0
2023-08-24,norc377,Kaneshie,0.6689895470383276
2023-08-24,norc603,Achimota,0.0
2023-08-25,18,Achimota,0.0
2023-08-25,6,Achimota,0.5
2023-08-25,norc469,Kaneshie,0.0
2023-08-26,415,Mampong,0.0
2023-08-26,42,Achimota,0.0
2023-08-26,76,Achimota,0.0
2023-08-26,81,Achimota,0.0
2023-08-27,413,Mampong,0.0
2023-08-27,norc603,Achimota,0.0
2023-08-28,228,Dansoman,0.0
2023-08-28,47,Achimota,0.0
2023-08-30,74,Achimota,0.0
